Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,AccountLength,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,PaymentMethod,Monthly Charge,ServiceUsage,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason
3006-XIMLN,Male,46.28232478,No,No,Yes,Yes,6.856178593,United States,California,Hawaiian Gardens,91130.19463,35.23683176,-117.4230814,16834.49639,Q3,Yes,1.488152746,49.50349398,Offer C,No,42.1396088,No,Yes,DSL,28.45739498,Yes,No,Yes,Yes,Yes,No,No,No,One Year,No,Bank Withdrawal,71.57581783,2455.759607,19.31317602,43.4671498,3501.706797,7438.222173,4.996557231,Churned,No,95.56785391,4305.487667,Other,Competitor had better devices
5606-AMZBO,Female,50.4895322,Yes,Yes,No,No,3.974265317,United States,California,Fiddletown,91552.94861,33.25248767,-120.6209235,15941.46739,Q3,No,5.337692895,4.197827894,Offer D,Yes,33.18149456,Yes,Yes,,6.410661926,No,No,No,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,99.51879048,992.7245884,18.47919519,108.3549951,3481.723411,6337.676921,2.952205158,Stayed,Yes,34.52785643,3910.965166,Price,Competitor offered more data
2495-INZWQ,Female,29.3038563,No,No,No,No,7.617547955,United States,California,Fullerton,91800.97457,35.8247618,-118.376038,80035.12122,Q3,Yes,7.764806339,63.57233947,Offer C,No,45.79474939,No,Yes,,2.759563922,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,107.3557031,5387.701152,27.10505584,30.16969134,1386.282595,4733.617067,4.744113574,Stayed,No,15.41275321,6023.115739,Other,Price too high
1379-FRVEB,Male,31.4282665,Yes,No,No,No,8.05365291,United States,California,Ocotillo,95867.1765,39.30342803,-114.4174564,99435.37388,Q3,No,1.23668106,60.9886269,,No,21.12078053,No,Yes,DSL,0.03017465695,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,77.02592946,4859.944194,12.9150534,19.85857557,2827.303746,319.9072354,3.88740512,Churned,No,12.48306324,2897.711614,Attitude,Attitude of support person
7279-BUYWN,Female,54.71199362,No,No,Yes,Yes,1.033835646,United States,California,Saint Helena,91266.54266,39.34933255,-116.8316708,55407.53054,Q3,Yes,6.767228924,6.036541888,Offer C,Yes,10.85024591,No,No,,75.76494375,Yes,Yes,No,Yes,No,No,Yes,No,Two Year,Yes,Mailed Check,56.11244075,5842.19905,30.65923404,85.73858192,3555.875598,4425.707629,4.070694509,Stayed,No,27.8513216,3453.112993,,Extra data charges
9513-DXHDA,Male,23.04403393,Yes,Yes,Yes,No,8.469612932,United States,California,Clayton,90450.56128,41.22723176,-118.6351859,52654.45075,Q3,No,3.925451355,52.70321736,Offer C,Yes,49.0680658,No,No,Fiber Optic,37.55341189,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,112.3527991,5803.053953,40.03231824,23.15695809,3264.490871,9465.931616,1.440222764,Joined,No,60.77252798,2161.176022,Dissatisfaction,Network reliability
3920-HIHMQ,Male,33.43642123,No,No,No,Yes,8.488159252,United States,California,Mission Hills,92958.1195,37.38139128,-117.1184045,18381.74664,Q3,No,1.425986564,24.41362061,Offer B,Yes,31.63882141,No,No,Cable,5.535488837,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,No,Credit Card,89.49504373,8130.444878,14.09499155,130.0394224,1933.353752,11892.61292,1.948157807,Stayed,No,46.12436308,4219.193685,Competitor,Competitor had better devices
4808-YNLEU,Female,27.65510644,No,No,Yes,Yes,5.31035766,United States,California,Portola Valley,91694.08091,35.27188729,-114.8442655,98705.57934,Q3,Yes,9.085605103,35.88483248,Offer E,Yes,8.229033724,Yes,No,Fiber Optic,29.10655801,No,No,No,Yes,No,No,No,No,One Year,No,Credit Card,32.4816157,4512.375131,28.44977982,120.6021714,1521.524524,4495.028591,2.822671279,Stayed,No,83.46083818,6414.967581,Price,Attitude of support person
4583-PARNH,Female,42.27103523,Yes,Yes,Yes,Yes,7.97713222,United States,California,Imperial,93701.77173,35.31666109,-115.465075,5003.137689,Q3,Yes,10.89565941,36.86841817,Offer B,Yes,34.74190995,No,No,Cable,2.454933894,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,58.48525844,7502.097693,24.27041931,20.22624511,488.8085069,10261.54487,3.20821746,Churned,No,33.68262348,4101.874088,,Attitude of support person
7526-BEZQB,Female,68.12845166,No,No,No,No,6.524337525,United States,California,Julian,90193.9496,34.51702375,-116.8296023,96769.7727,Q3,No,3.203420326,52.93982317,Offer C,Yes,7.269731277,Yes,No,Fiber Optic,61.14502632,Yes,Yes,No,No,Yes,Yes,No,No,Month-to-Month,No,Mailed Check,24.8403092,4701.025348,28.19292326,95.88641531,1949.155793,2778.952752,4.991222702,Churned,No,25.31965513,2509.088504,Other,Price too high
8049-WJCLQ,Male,23.75422307,No,No,Yes,Yes,3.813164848,United States,California,Hamilton City,96094.12357,34.61160396,-122.4896671,8487.940378,Q3,No,5.816245115,3.228239481,Offer A,No,15.39473236,No,No,Cable,33.43690087,Yes,Yes,No,No,No,No,Yes,No,One Year,Yes,Mailed Check,70.81506246,8563.923549,27.59010088,43.50625343,337.6848763,9592.163675,4.327397315,Churned,No,68.46815526,5986.176485,Dissatisfaction,Competitor had better devices
5406-KGRMX,Male,50.53493536,No,Yes,No,No,4.73178485,United States,California,Forest Ranch,94607.83588,36.61736772,-118.9704752,14665.8371,Q3,Yes,0.6757582066,12.48449786,,Yes,13.45382558,Yes,No,Fiber Optic,7.739891696,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,99.7753321,5128.486174,8.353182547,135.8868715,2932.703728,1340.448708,1.037386053,Joined,No,50.05562914,2510.785317,,Price too high
0164-XAIRP,Male,43.79857634,Yes,Yes,No,Yes,8.325435752,United States,California,Lompoc,95884.36673,33.65900512,-115.0022536,48881.14431,Q3,No,9.296540849,10.95019991,,Yes,34.32013587,No,Yes,,48.30206077,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.9746126,6551.998105,3.351835505,112.6951543,1035.532313,6540.754381,1.889295672,Joined,No,21.98367131,5476.931609,Price,Service dissatisfaction
7853-GVUDZ,Male,23.1881102,No,No,No,No,1.886368388,United States,California,Canyon Country,91556.90792,33.56089426,-122.6120539,27470.05837,Q3,No,5.907786719,40.72501718,Offer D,No,48.18039709,No,No,DSL,67.34763902,Yes,No,No,No,Yes,No,Yes,Yes,One Year,No,Mailed Check,35.38387917,1051.90316,12.16937053,27.35481154,2554.745409,4698.544616,1.960769704,Joined,No,22.48184194,4690.607593,Attitude,Long distance charges
0880-TKATG,Male,73.26377195,Yes,Yes,No,No,7.786360115,United States,California,Pala,91086.65763,33.11593848,-123.0915668,92506.88901,Q3,Yes,2.750204364,4.908353037,Offer A,Yes,32.31609502,No,No,Fiber Optic,67.83936039,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,One Year,Yes,Credit Card,31.11551995,2575.173663,2.060849394,38.6490739,865.6939202,4190.324566,4.677958206,Stayed,Yes,42.40912555,3135.420352,Competitor,Moved
8152-VETUR,Male,25.66995186,No,Yes,Yes,No,8.261451408,United States,California,Death Valley,91070.92428,35.17218404,-114.5406825,92714.64533,Q3,Yes,7.842663192,42.46205712,,Yes,35.06263417,Yes,No,Cable,43.9904671,Yes,No,Yes,No,Yes,No,Yes,No,One Year,No,Credit Card,20.73477475,922.80759,19.87314394,120.0563418,3217.867059,2839.323098,3.551669815,Joined,No,32.37699505,6030.699262,Attitude,Moved
3863-IUBJR,Female,69.51307773,Yes,No,No,No,7.052552326,United States,California,Little River,95655.3974,33.58648213,-115.9212839,52629.36966,Q3,Yes,4.54424125,32.47216287,Offer E,Yes,31.71619677,Yes,No,Cable,69.47528613,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,84.67380657,1547.665418,43.21406077,72.74313949,1146.313989,113.3029086,3.2996978,Joined,No,57.28415789,3611.015874,Attitude,Poor expertise of online support
9289-LBQVU,Male,23.96037671,No,No,No,No,2.106361855,United States,California,Valyermo,90414.09276,33.62093245,-114.300139,28826.07603,Q3,Yes,7.17923036,67.05513489,Offer D,No,29.1083071,No,Yes,Cable,81.12977782,No,No,Yes,Yes,No,Yes,Yes,No,Two Year,No,Mailed Check,38.01078516,1833.491062,3.607737683,46.74396255,3422.438207,9261.383185,1.197276346,Stayed,No,34.491326,4506.738724,Competitor,Attitude of service provider
3915-ODIYG,Female,31.19010522,No,Yes,No,No,0.9561565241,United States,California,Lotus,95160.83792,33.49703674,-123.5746724,54244.94041,Q3,Yes,5.666907835,2.598663263,,No,16.12745383,No,Yes,,80.54268619,No,No,No,Yes,Yes,Yes,No,No,Two Year,No,Bank Withdrawal,44.4194966,2539.494001,19.51420903,86.90712976,1353.118506,3575.412352,3.52433018,Churned,Yes,92.53255749,4841.73669,Attitude,Network reliability
3617-XLSGQ,Male,24.70503858,No,Yes,Yes,No,4.151884417,United States,California,Cool,94867.95279,36.46234523,-122.1666706,14197.12097,Q3,Yes,2.780804943,15.50722853,Offer D,Yes,20.54295424,No,No,,34.58881854,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,94.78241368,3368.705027,21.5126259,136.1793787,742.2909428,10982.0071,3.036490965,Stayed,Yes,48.62137373,5196.201423,Attitude,Network reliability
0853-TWRVK,Female,32.82718713,No,Yes,Yes,No,1.097763986,United States,California,Bella Vista,96069.34042,36.10983786,-115.4349264,88900.09666,Q3,No,2.207262793,42.45309914,Offer E,No,8.694273416,Yes,No,Cable,45.20087767,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.35673909,2528.983204,30.05112745,13.64069084,1021.647116,7942.662738,3.609187147,Stayed,No,82.26282226,3486.695749,Competitor,Attitude of service provider
5616-PRTNT,Male,61.44282215,No,No,Yes,No,8.242276291,United States,California,Sonora,91461.25949,33.97567913,-121.7241021,63913.38492,Q3,Yes,4.475469374,11.6951629,Offer D,No,24.47627414,Yes,No,Fiber Optic,52.83386662,Yes,No,No,Yes,No,Yes,No,Yes,Month-to-Month,No,Mailed Check,57.75955233,2886.953278,24.47616188,101.1311753,2382.989763,8370.501963,2.494258452,Stayed,Yes,33.57477692,2198.234191,Competitor,Lack of affordable download/upload speed
5016-LIPDW,Male,27.71834399,Yes,Yes,Yes,Yes,2.570582337,United States,California,Badger,92486.21354,37.6117402,-118.8215261,29393.32684,Q3,Yes,2.754712267,56.42378651,,No,43.71031975,No,Yes,Fiber Optic,11.7140253,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card,69.78498947,2273.919248,31.80890206,141.0664932,1273.594141,11674.25367,2.940018711,Churned,No,75.11922839,2868.894448,Competitor,Extra data charges
7421-ZLUPA,Male,22.52537562,No,No,Yes,No,6.246419007,United States,California,Salton City,95998.86781,34.729314,-115.38273,49819.90851,Q3,No,9.36580805,47.11018628,Offer B,No,3.942979908,Yes,Yes,Cable,52.97449538,No,Yes,No,Yes,No,No,Yes,No,One Year,Yes,Bank Withdrawal,81.85723867,3658.917829,16.60659452,108.4952684,3239.315642,9081.35606,2.984991894,Joined,No,81.57004278,5654.722508,Competitor,Limited range of services
4098-NAUKP,Male,46.26876445,Yes,Yes,No,No,0.1747468242,United States,California,Capitola,93678.16385,40.70224799,-122.2990766,21973.73493,Q3,Yes,5.062971172,36.79038196,Offer D,Yes,5.491354061,No,Yes,DSL,20.24951751,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Two Year,Yes,Credit Card,68.44623706,8613.024436,20.37545434,11.82724984,2105.849799,3583.434823,1.069834513,Stayed,No,12.12684657,4192.318999,Attitude,Attitude of service provider
6576-FBXOJ,Male,38.65614143,No,No,No,No,3.704851999,United States,California,Forestville,90812.52836,37.81830738,-121.7049729,80421.03713,Q3,No,0.8093455469,57.41009215,Offer B,Yes,14.99435104,No,No,DSL,48.95108129,No,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,73.98788211,845.1469217,9.237162095,10.04584401,767.8983663,349.3185062,4.442264002,Joined,No,77.44968962,3964.030507,Dissatisfaction,Network reliability
7318-EIVKO,Female,46.65579744,No,Yes,No,No,6.341823439,United States,California,Julian,93145.56522,39.04379454,-114.8142958,64796.77476,Q3,No,6.616339879,1.129409715,Offer D,Yes,45.19200852,No,No,DSL,28.20911614,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card,73.00491147,1058.112028,37.95167666,37.2060685,2912.359103,6402.023706,3.909936278,Joined,Yes,21.99187609,6270.910988,Competitor,Attitude of service provider
9795-VOWON,Female,59.39484538,No,No,Yes,No,8.531456628,United States,California,Mission Hills,91401.30065,39.01994777,-115.1800639,79367.89398,Q3,No,2.235940076,61.07636484,,No,11.2327353,Yes,Yes,,16.68528122,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Mailed Check,80.28714349,271.0433809,3.242608636,112.4396372,880.3225014,1713.135035,1.080517414,Joined,No,88.33305751,4194.36694,Competitor,Network reliability
5201-USSQZ,Male,33.40740033,No,Yes,No,Yes,5.380256125,United States,California,Big Bar,91708.17673,33.97282561,-115.9548581,23119.91347,Q3,Yes,9.702020477,63.9729359,Offer D,No,43.02555143,Yes,No,DSL,12.58463853,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,22.75262586,8472.394782,47.68633169,147.6815386,3044.421093,3789.560635,4.983683127,Stayed,No,81.99726599,5538.63484,Competitor,Poor expertise of online support
3724-UCSHY,Male,34.44828044,No,Yes,Yes,No,5.991826185,United States,California,Baldwin Park,92970.93992,36.41164835,-120.3654528,18510.22219,Q3,Yes,2.59942291,15.3289395,Offer B,Yes,16.22923997,Yes,No,,7.618655218,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,64.47769254,2040.905025,40.08861261,32.36043325,3345.797049,9870.727235,2.958577697,Joined,Yes,64.76979259,6410.222945,Dissatisfaction,Attitude of service provider
5590-YRFJT,Male,68.98887371,No,No,Yes,Yes,7.604872997,United States,California,Pauma Valley,90459.24722,40.34124786,-116.1785973,9114.968932,Q3,Yes,8.36861195,26.51826234,Offer B,No,6.115562976,No,Yes,Cable,41.26241849,Yes,Yes,Yes,No,No,Yes,Yes,No,Two Year,No,Credit Card,108.3065992,5365.038321,15.92522811,52.76256582,2971.279719,3543.177165,3.240399909,Stayed,No,33.40239927,3486.908571,Attitude,Limited range of services
4547-FZJWE,Female,54.5162846,Yes,Yes,No,Yes,5.249245824,United States,California,Palermo,91162.12207,37.07224422,-120.041992,39730.72804,Q3,No,2.430433134,54.50846439,Offer D,Yes,24.46962866,No,Yes,Fiber Optic,82.23244241,Yes,Yes,Yes,Yes,No,No,Yes,No,Two Year,No,Bank Withdrawal,95.72384787,2661.298703,7.497313042,90.59285105,822.1121697,10813.39449,3.79837698,Stayed,No,33.01722433,3368.276227,Price,Long distance charges
6103-BOCOU,Female,77.45499209,Yes,Yes,Yes,No,6.375802717,United States,California,Five Points,93377.95824,32.701165,-117.519718,22018.36422,Q3,No,8.582573383,63.13125399,Offer A,Yes,8.395431812,Yes,No,DSL,26.36330008,Yes,Yes,No,No,Yes,No,No,Yes,Two Year,No,Mailed Check,19.36919217,6315.775238,47.20933071,32.21761758,1687.783609,3048.103015,1.766576714,Churned,No,93.75644574,3739.910865,Other,Price too high
5934-TSSAU,Female,76.42026877,Yes,No,Yes,No,3.140319919,United States,California,Walnut Grove,90395.10922,32.97763671,-117.5643757,46530.06125,Q3,No,6.213245064,15.33725798,,No,43.76079462,No,No,Cable,43.65778556,Yes,No,No,Yes,Yes,Yes,No,No,One Year,No,Credit Card,69.47960484,8157.678935,1.094551833,34.95444781,1537.023192,2665.525368,3.38648197,Stayed,No,13.3595266,5306.71664,Dissatisfaction,Lack of self-service on Website
9450-TRJUU,Female,72.64351157,Yes,Yes,No,No,8.469562647,United States,California,Yermo,94823.45216,34.10973044,-114.2483735,23286.34761,Q3,Yes,1.394163079,35.98545311,Offer A,No,15.25796571,Yes,Yes,Fiber Optic,72.78326718,No,No,Yes,Yes,Yes,No,No,No,Two Year,Yes,Credit Card,97.9207169,8272.138025,4.265726292,70.60511488,1247.156485,8209.503838,2.121180338,Joined,No,68.18920069,4446.991441,Attitude,Service dissatisfaction
3605-JISKB,Female,42.61105009,Yes,Yes,Yes,No,4.12443058,United States,California,Wildomar,93203.68284,36.75890949,-117.2426011,28339.51042,Q3,No,6.930960916,22.969105,,Yes,24.99244721,Yes,No,Fiber Optic,83.92100233,Yes,Yes,Yes,No,Yes,No,No,No,One Year,Yes,Credit Card,104.6207173,2822.369972,30.66296878,145.2728605,592.874062,2992.793519,1.781278043,Joined,Yes,39.68202123,5993.328199,Competitor,Competitor offered higher download speeds
8348-HFYIV,Female,66.24644604,No,No,Yes,No,2.732651543,United States,California,Agoura Hills,95836.45059,40.53244368,-120.571357,4114.825716,Q3,Yes,5.716686184,46.63028749,Offer A,Yes,25.69218237,No,Yes,,69.67804293,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,24.4546918,6164.726821,9.81231897,45.38746449,1145.588563,6187.28295,3.938773922,Stayed,No,62.239456,4183.440291,,
8329-UTMVM,Male,56.66102968,No,No,No,No,5.196513013,United States,California,La Puente,94892.85844,32.67335874,-119.1939571,65546.19774,Q3,No,4.8779387,2.398747198,Offer A,No,24.68782577,No,No,DSL,5.198532458,Yes,No,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,110.3431703,7100.735355,32.94205975,33.99889171,1200.825076,6112.218656,4.351422933,Stayed,No,93.69052893,6140.077085,,Price too high
3214-IYUUQ,Male,64.90271442,No,Yes,No,Yes,8.057559475,United States,California,Vallejo,91463.05591,41.95419827,-121.2814382,69431.44487,Q3,No,6.74333755,21.50734325,Offer E,No,14.38451925,No,No,,73.80360802,Yes,Yes,No,Yes,Yes,No,Yes,No,Two Year,No,Mailed Check,45.18918905,3127.808187,22.7542031,17.27182352,1513.712452,4061.52335,1.376814539,Joined,Yes,84.7822509,4390.169488,,Competitor made better offer
7463-IFMQU,Female,21.47241686,No,No,No,No,4.345008483,United States,California,Groveland,90924.0564,38.32172597,-118.2668776,99201.59137,Q3,Yes,10.38970756,21.79876497,Offer E,Yes,47.89987443,Yes,No,,5.466554688,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,No,Credit Card,40.6530705,4888.372429,45.93319686,142.0541459,759.5026177,10395.26429,1.91547501,Joined,No,45.507895,3133.536222,Other,Attitude of support person
6974-DAFLI,Male,72.73089108,No,Yes,Yes,Yes,5.665007246,United States,California,Birds Landing,94746.12789,38.0305598,-120.444179,74970.20452,Q3,No,7.262240884,32.78768917,Offer E,No,48.90864295,No,Yes,Cable,15.66711814,Yes,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Mailed Check,110.1878923,3143.830609,27.46379411,118.9900785,2116.008354,887.7345963,4.617403327,Churned,No,77.21639466,4210.251488,,Lack of affordable download/upload speed
9052-DHNKM,Female,69.47848395,No,Yes,No,No,6.223926294,United States,California,Lebec,94981.47851,39.57098371,-118.1532169,65567.02086,Q3,No,4.73992334,16.1372222,Offer C,Yes,28.54809567,No,Yes,,57.94762522,Yes,Yes,No,No,No,Yes,Yes,No,Two Year,No,Mailed Check,29.65817498,8145.48445,31.19834497,60.37605077,843.0756494,11396.84765,2.995883315,Joined,No,23.62103585,3859.928465,Dissatisfaction,Poor expertise of phone support
4003-FUSHP,Male,32.12836539,No,No,Yes,Yes,1.413217779,United States,California,Marina,91475.07198,40.2820913,-118.6860436,101699.8069,Q3,Yes,7.838516354,31.45927618,Offer E,Yes,18.63621031,Yes,No,Cable,61.9781704,No,Yes,Yes,No,No,No,Yes,Yes,One Year,No,Mailed Check,112.3151655,6757.828271,31.8644023,36.88785753,751.2098798,3393.755585,4.062732659,Joined,No,59.5971114,6250.375933,Other,Limited range of services
3584-WKTTW,Male,31.13761443,No,Yes,No,Yes,7.630166386,United States,California,National City,95716.49309,34.06238398,-121.6971093,73860.80855,Q3,Yes,7.914598266,57.25355336,Offer C,Yes,35.87377691,Yes,No,,3.414243413,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.968781,5406.96239,42.46459425,113.3343555,354.3458236,3377.032173,1.898951565,Churned,No,85.78762964,3283.759013,Competitor,Competitor had better devices
9142-XMYJH,Male,61.08681115,Yes,No,No,Yes,7.008625757,United States,California,Twin Bridges,94550.21458,40.6051983,-120.9301073,104211.0668,Q3,No,0.4743769598,35.4211472,,Yes,13.73590911,No,No,Fiber Optic,57.68406791,Yes,No,No,Yes,No,Yes,No,No,Two Year,No,Mailed Check,64.0461707,2233.256854,36.24292487,5.150092454,856.8318713,5007.716649,3.04437377,Churned,No,62.25171227,6007.187822,Attitude,Price too high
0757-WCUUZ,Female,77.4649466,Yes,Yes,No,No,6.768927763,United States,California,Caliente,92501.15535,37.77528908,-117.9610024,100655.1761,Q3,Yes,5.705461272,16.83431119,Offer B,No,27.05515816,No,Yes,DSL,28.68729923,No,No,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Credit Card,21.53252729,7370.513119,8.609074872,71.48477109,2254.345336,4123.025728,1.42803675,Joined,No,80.9996473,2164.131976,Price,Deceased
2982-VPSGI,Female,44.66120978,Yes,No,Yes,No,3.340694535,United States,California,Winters,94341.93133,35.85734437,-118.2057076,24818.90584,Q3,No,6.106911172,57.86542979,Offer A,Yes,41.59911812,No,No,Cable,77.8235149,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,73.56386335,447.2202233,0.4528918465,12.06888683,283.2151231,11875.22008,1.587076025,Joined,No,33.53048417,5338.228217,,Extra data charges
2775-SEFEE,Female,34.24124733,Yes,No,No,No,7.184585639,United States,California,Rowland Heights,95530.97362,35.01194584,-116.1306518,81949.33687,Q3,Yes,3.184396614,51.94130278,Offer A,No,7.826341285,No,Yes,Fiber Optic,48.61916219,Yes,No,Yes,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,43.23353236,2748.1326,20.88964576,74.0130002,241.2175912,11043.41688,2.836742468,Churned,No,13.29708511,3234.202788,Dissatisfaction,Attitude of service provider
1956-YIFGE,Female,62.06158477,No,Yes,Yes,Yes,4.729970859,United States,California,Palm Springs,95854.68202,37.10932031,-118.8393989,50042.02237,Q3,Yes,4.280696681,70.04576137,Offer B,Yes,37.96447538,Yes,No,DSL,30.35041832,No,No,No,Yes,Yes,Yes,No,No,One Year,Yes,Mailed Check,95.43674788,674.7940484,0.9107628156,9.349441355,613.4164196,5549.305954,2.007647259,Joined,No,5.154589453,2427.554948,Competitor,Limited range of services
